Fecha,ID,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6. Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES,Orden Total
2024,363,28104 Paracuellos de Jarama,"23,3864454071518",0,"0,0367134150818709","0,146853660327484",0,"0,256993905573096","0,0367134150818709","0,220280490491226","0,220280490491226","1,7622439239298","1,35839635802922","4,00176224392393","1,39510977311109","0,330420735736838","15,2360672589764","15,0525001835671","13,2168294294735","1,83567075409355","38,4389455907189",301
2024,210,08211 Sant Feliu de Llobregat,"28,4615715083559",0,"0,021480431327061","0,257765175924733",0,"0,300726038578855","0,107402156635305","0,193323881943549","1,03106070369893","2,29840615199553","1,6539932121837","8,14108347295614","1,52511062422133","0,171843450616488","14,7140954590368","9,96692013575633","9,30102676461743","0,665893371138893","38,4284916441122",302
2024,251,03019 Aspe,"31,4534116254723",0,0,"0,773817652146206",0,"0,18207474168146","0,0910373708407301","0,0910373708407301","0,36414948336292","2,18489690017752","1,91178478765533","6,23605990259001","0,18207474168146","0,500705539624016","21,0296326642087","6,87332149847512","5,64431699212527","1,22900450634986","38,3267331239474",303
2024,246,03009 Alcoy/Alcoi,"28,2581329092957","0,0165639700523421",0,"0,314715430994501",0,"0,265023520837474","0,132511760418737","0,132511760418737","0,877890412774134","2,08706022659511","1,54044921486782","7,3875306433446","0,281587490889816","0,132511760418737","16,895249453389","9,92181806135294","8,99423573842179","0,92758232293116","38,1799509706486",304
2024,318,10148 Plasencia,"27,6682819051445",0,0,"0,602576012453238",0,"0,225966004669964",0,"0,225966004669964","0,451932009339928","1,40601069572422","0,728112681714329","8,66203017901529","0,251073338522182","0,200858670817746","15,8678349946019","10,3944362148183","9,13906952220744","1,25536669261091","38,0627181199628",305
2024,58,29042 Coín,"31,500639311868",0,"0,154984695261343","0,891161997752722",0,"0,309969390522686","0,0387461738153357","0,27122321670735","0,5424464334147","2,24727808128947","2,01480103839746","3,6808865124569","0,387461738153357","0,0387461738153357","23,2477042892014","6,47061102716107","5,77317989848503","0,697431128676043","37,971250339029",306
2024,167,13071 Puertollano,"28,8084965151012",0,"0,022126341409448","0,464653169598407",0,"0,243389755503927","0,022126341409448","0,22126341409448","0,376147803960615","1,1063170704724","0,995685363425158","5,99623852196039","0,243389755503927","0,531032193826751","19,8252019028654","9,138179002102","8,38588339418077","0,75229560792123","37,9466755172032",307
2024,93,33031 Langreo,"29,8051303484666","0,0522438744057259","0,026121937202863","0,626926492868711",0,"0,417950995245807","0,0522438744057259","0,365707120840082","0,339585183637219","2,29873047385194","1,43670654615746","5,61621649861554","0,287341309231493","0,365707120840082","19,7743064625673","8,01943472127893","7,31414241680163","0,7052923044773","37,8245650697456",308
2024,276,12084 Onda,"32,1880931169385",0,0,"0,658480845954216",0,"0,387341674090715","0,193670837045358","0,193670837045358","0,193670837045358","2,86632838827129","2,01417670527172","4,91923926095209","0,271139171863501","0,154936669636286","22,736956269125","5,53898593949723","4,60936592167951","0,929620017817717","37,7270790564357",309
2024,287,46078 Burjassot,"31,4268838903381",0,"0,0738297977063543","0,270709258256632",0,"0,418368853669341","0,0738297977063543","0,344539055962987","1,08283703302653","2,04262440320914","1,40276615642073","9,05645518531279","0,393758921100556","0,270709258256632","17,8175911798002","6,3001427376089","5,53723482797657","0,762907909632328","37,727026627947",310
2024,372,28148 Torrejón de Ardoz,"31,0113350305064",0,"0,0426663632614168","0,483552116962724",0,"0,348441966634904","0,0711106054356947","0,277331361199209","0,639995448921252","0,959993173381878","0,53332954076771","10,8728115711177","0,590218025116266","0,312886663917057","16,7607697011932","6,65595266878102","5,9164023722498","0,739550296531225","37,6672876992875",311
2024,96,33066 Siero,"28,7490730705607",0,"0,0190139372159793","0,418306618751545","0,0190139372159793","0,228167246591752","0,0760557488639173","0,152111497727835","0,0950696860798966","1,40703135398247","0,83661323750309","10,5717490920845","0,228167246591752","0,0570418116479379","15,7055121403989","8,87950867986234","7,75768638411956","1,12182229574278","37,6285817504231",312
